line,schedule,map,en-update,en-reason,es-update,es-reason,hy-update,hy-reason,zh-tw-update,zh-tw-reason,ko-update,ko-reason,ja-update,ja-reason,ru-update,ru-reason,vi-update,vi-reason
117,117_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday and Saturday schedules. Added one eastbound trip in the 7pm period weekday.,For improved reliability better reflecting actual travel times and ridership.,Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales y sábados. Y entre semana se sumará un recorrido en dirección este en la franja de las 7 p.m.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que viajan y la cantidad de pasajeros reales.",Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային և շաբաթ օրերի չվացուցակներում։ Ժամը 19:00-ի չվացուցակում դեպի արևելք ուղղությամբ ավելացել է մեկ ուղևորություն աշխատանքային օրերին:,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակն ու ուղևորների թիվը։",工作日及週六時刻表將調整行車時間；工作日晚上 7 點東行增加一班次。,為提升準點可靠性，使時刻表更貼合實際行車時間與客流情況。,평일 및 토요일에 운행 시간 조정이 적용됩니다. 평일 오후 7시대 동행 운행이 1회 증편됩니다.,실제 운행 시간 및 이용객 수를 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日および土曜のダイヤで、所要時間の調整を行います。平日の19時台に、東行きの便を1本追加しました。,実際の移動時間や乗客数をより正確に反映し、運行の信頼性を向上させるため。,Скорректировано время отправления в будние дни и субботу. Добавлен один рейс в восточном направлении в 19:00 по будням.,"Для повышения надежности обслуживания, соответствия фактическому времени поездок и пассажиропотока.",Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần và Thứ Bảy. Thêm một chuyến hướng Đông trong khung 7 giờ tối ngày thường.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế và lưu lượng hành khách.
120,120_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday and Saturday schedules.,For improved reliability better reflecting actual travel times.,Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales y sábados.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային և շաբաթ օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",工作日和週六的行程時間將進行調整。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일 및 토요일에 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日および土曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в будние дни и субботу.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần và Thứ Bảy.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
125,125_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday and Saturday schedules. Reduced one eastbound and westbound trip in the 6pm period weekday.,For improved reliability better reflecting actual travel times and ridership. Savings reallocated to other improvements.,Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales y sábados. Y entre semana se hará un recorrido menos en dirección este y otro en oeste en la franja de las 6 p.m.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que viajan y la cantidad de pasajeros reales. Lo que se ahorre se destinará a realizar otras mejoras.",Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային և շաբաթ օրերի չվացուցակներում։ Ժամը 18:00-ի չվացուցակում դեպի արևելք և արևմուտք ուղղություններով կրճատվել է մեկ ուղևորություն աշխատանքային օրերին:,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակն ու ուղևորների թիվը։ Խնայողությունները կվերաբաշխվեն այլ բարելավումների միջև։",工作日及週六時刻表將調整行車時間；工作日傍晚 6 點東行與西行各減少一班次。,為提升準點可靠性，使時刻表更貼合實際行車時間與客流情況。節省之資源將重新分配至其他服務改善項目。,평일 및 토요일에 운행 시간 조정이 적용됩니다. 평일 오후 6시대 동행 및 서행 운행이 각 1회 감편됩니다.,실제 운행 시간 및 이용객 수를 더 잘 반영하여 신뢰도를 높이기 위함입니다. 감편은 기타 개선 사항에 반영됩니다.,平日および土曜のダイヤで、所要時間の調整を行います。平日の18時台で、東行き・西行きの便をそれぞれ1本減便しました。,実際の移動時間や乗客数をより正確に反映し、運行の信頼性を向上させるため。他の改善に再配分されます。,Скорректировано время отправления в будние дни и субботу. Убран один рейс в восточном направлении и один рейс в западном направлении в 18:00 по будням.,"""Для повышения надежности обслуживания, соответствия фактическому времени поездок и пассажиропотока. Сэкономленное таким образом время будет использовано для других улучшений. """,Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần và Thứ Bảy. Giảm một chuyến hướng Đông và một chuyến hướng Tây trong khung 6 giờ chiều ngày thường.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế và lưu lượng hành khách. Phần nguồn lực tiết kiệm được sẽ được tái phân bổ cho các cải tiến khác.
127,127_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday schedule only. Added one westbound trip at 3:38pm for school ridership. Reduced one eastbound trip in the 7pm period and one westbound trip in the 6pm period weekday.,For improved reliability better reflecting actual travel times and ridership. Savings reallocated to other improvements.,Solamente se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales. Se sumará un recorrido en dirección oeste a las 3:38 p.m. para cubrir la demanda escolar. Y entre semana se hará uno menos en dirección este en la franja de las 7 p.m. y otro en dirección oeste en la de las 6 p.m.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que viajan y la cantidad de pasajeros reales. Lo que se ahorre se destinará a realizar otras mejoras.",Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն աշխատանքային օրերի չվացուցակներում։ Ժամը 15:38-ին ավելացել է դեպի արևմուտք ուղղությամբ մեկ ուղևորություն դպրոց երթևեկողների համար: Ժամը 19:00-ի չվացուցակում դեպի արևելք և ժամը 18:00-ի չվացուցակում դեպի արևմուտք ուղղություններով կրճատվել են մեկական ուղևորություն աշխատանքային օրերին:,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակն ու ուղևորների թիվը։ Խնայողությունները կվերաբաշխվեն այլ բարելավումների միջև։",僅工作日時刻表將調整行車時間；為學生通勤增開一班下午 3:38 西行班次，並於工作日晚上 7 點減少一班東行、傍晚 6 點減少一班西行。,為提升準點可靠性，使時刻表更貼合實際行車時間與客流情況。節省之資源將重新分配至其他服務改善項目。,"평일에만 운행 시간 조정이 적용됩니다. 학교 승객을 위해 오후 3시 38분 서행 운행이 1회 증편됩니다. 평일 오후 7시대 동행 운행이 1회, 오후 6시대 서행 운행이 1회 감편됩니다.",실제 운행 시간 및 이용객 수를 더 잘 반영하여 신뢰도를 높이기 위함입니다. 감편은 기타 개선 사항에 반영됩니다.,平日のダイヤのみ、所要時間の調整を行います。通学利用に対応するため、15時38分発の西行きの便を1本追加しました。平日の19時台の東行き便を1本、18時台の西行き便を1本減便しました。,実際の移動時間や乗客数をより正確に反映し、運行の信頼性を向上させるため。他の改善に再配分されます。,Скорректировано время отправления в будние дни. Добавлен один рейс в западном направлении в 15:38 для школьников. Убран один рейс в восточном направлении в 19:00 и один рейс в западном направлении в 18:00 по будням.,"""Для повышения надежности обслуживания, соответствия фактическому времени поездок и пассажиропотока. Сэкономленное таким образом время будет использовано для других улучшений. """,Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần. Thêm một chuyến hướng Tây lúc 3:38 chiều để đưa đón học sinh. Giảm một chuyến hướng Đông trong khung 7 giờ tối và một chuyến hướng Tây trong khung 6 giờ chiều ngày thường.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế và lưu lượng hành khách. Phần nguồn lực tiết kiệm được sẽ được tái phân bổ cho các cải tiến khác.
134,134_TT_12-14-25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules.",For improved reliability better reflecting actual travel times.,"Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales, sábados y domingos.","Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.","Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում։","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整適用於工作日、週六和週日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다.",실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье.",Для повышения надежности обслуживания и соответствия фактическому времени поездок.,"Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
152,152_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday schedule only.,For improved reliability better reflecting actual travel times.,Solamente se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն աշխատանքային օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整僅適用於工作日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日のダイヤのみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в будние дни.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào các ngày thường trong tuần.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
155,155_TT_12-14-25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules.",For improved reliability better reflecting actual travel times.,"Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales, sábados y domingos.","Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.","Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում։","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整適用於工作日、週六和週日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다.",실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье.",Для повышения надежности обслуживания и соответствия фактическому времени поездок.,"Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
158,158_TT_12-14-25.pdf,,One school term only trip added weekday.,To accommodate school schedule.,Se sumó un recorrido escolar exclusivo entre semana .,Para adaptarnos al horario escolar.,Ավելացել է միայն մեկ ուսումնական տարվա համար նախատեսված ուղևորություն աշխատանքային օրերին։,Դպրոցական ժամանակացույցի հետ հարմարեցնելու համար։,工作日增開一班僅限學期期間營運的班次。,配合學校課表調整。,학기 중에만 운행되는 평일 운행 1회 증편됩니다.,학교 일정에 맞추기 위한 조정입니다.,平日のみ運行する、学期期間限定の便を1本追加しました。,学校の時間割に対応します。,"Добавлен рейс по будням, выполняющийся только в учебное время.",Чтобы соответствовать школьному расписанию.,Thêm một chuyến chỉ chạy trong kỳ học vào ngày thường.,Để đáp ứng lịch học của học sinh.
161,161_TT_12-14-25.pdf,,Travel time adjustments will be made to Saturday and Sunday schedules.,For improved reliability better reflecting actual travel times.,Se realizarán ajustes en los horarios del servicio de transporte programados de los días sábados y domingos.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Ուղևորության ժամերի փոփոխություններ կկատարվեն շաբաթ և կիրակի օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整適用於週六和週日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,토요일 및 일요일에 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,土曜および日曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в субботу и воскресенье.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Điều chỉnh thời gian di chuyển vào Thứ Bảy và Chủ Nhật.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
164,164_TT_12-14-25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules. One extra trip added weekday westbound 7am hour.",For improved reliability better reflecting actual travel times.,"Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales, sábados y domingos. Y entre semana se sumará un recorrido adicional en dirección oeste en el horario de las 7 a.m.","Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.","Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում։ Ժամը 7:00-ի չվացուցակում դեպի արևմուտք ուղղությամբ ավելացել է մեկ հավելյալ ուղևորություն:","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整適用於工作日、週六和週日時刻表；工作日早上 7 點西行增加一班次。,為提升準點可靠性，使時刻表更貼合實際行車時間。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다. 평일 오전 7시대 서행 운행이 1회 증편됩니다.",실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。平日の7時台に、西行きの便を1本追加しました。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье. Добавлен один рейс в западном направлении в 07:00 по будням.",Для повышения надежности обслуживания и соответствия фактическому времени поездок.,"Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật. Thêm một chuyến hướng Tây vào khung 7 giờ sáng ngày thường.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
165,165_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday schedule only.,For improved reliability better reflecting actual travel times.,Solamente se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն աշխատանքային օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整僅適用於工作日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日のダイヤのみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в будние дни.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào các ngày thường trong tuần.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
167,167_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday schedule only.,For improved reliability better reflecting actual travel times.,Solamente se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն աշխատանքային օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整僅適用於工作日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日のダイヤのみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в будние дни.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào các ngày thường trong tuần.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
169,169_TT_12-14-25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules.",For improved reliability better reflecting actual travel times.,"Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales, sábados y domingos.","Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.","Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում։","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",工作日、週六和週日的行程時間將進行調整。,為提升準點可靠性，使時刻表更貼合實際行車時間。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다.",실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье.",Для повышения надежности обслуживания и соответствия фактическому времени поездок.,"Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
182,182_TT_12-14-25.pdf,,Travel time adjustments will be made to Saturday schedule only.,For improved reliability better reflecting actual travel times.,Solamente se realizarán ajustes en los horarios del servicio de transporte programados de los sábados.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն շաբաթ օրերի չվացուցակում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整僅適用於週六時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,토요일에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,土曜のダイヤのみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в субботу.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào Thứ Bảy.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
202,202_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday schedule only.,For improved reliability better reflecting actual travel times.,Solamente se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն աշխատանքային օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整僅適用於工作日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日のダイヤのみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в будние дни.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào các ngày thường trong tuần.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
204,204_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday and Saturday schedules.,For improved reliability better reflecting actual travel times.,Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales y sábados.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային և շաբաթ օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整適用於工作日和週六時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일 및 토요일에 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日および土曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления по будням и субботам.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần và Thứ Bảy.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
205,205_TT_12-14-25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules.",For improved reliability better reflecting actual travel times.,"Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales, sábados y domingos.","Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.","Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում։","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整適用於工作日、週六和週日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다.",실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье.",Для повышения надежности обслуживания и соответствия фактическому времени поездок.,"Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
206,206_TT_12-14-25.pdf,,Changed northbound loop route in Hollywood.,Customer convenience.,Se hicieron cambios en el circuito del recorrido que pasa por Hollywood en dirección norte.,Para comodidad de los usuarios.,Փոփոխված հյուսիսային շրջանաձև երթուղի Hollywood-ում:,Հաճախորդի հարմարավետություն։,好萊塢地區北行環狀路線調整。,提升乘客便利性。,Hollywood 지역 북행 순환 구간이 변경되었습니다.,승객 편의를 위한 조정입니다.,Hollywoodにおける北行きループ経路を変更しました。,利用者の利便性を向上させます。,Внесены изменения в северный кольцевой маршрут в Hollywood.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Thay đổi lộ trình vòng hướng Bắc tại khu vực Hollywood.,Thuận tiện cho khách hàng.
209,209_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday schedule only.,For improved reliability better reflecting actual travel times.,Solamente se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն աշխատանքային օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整僅適用於工作日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日のダイヤのみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в будние дни.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào các ngày thường trong tuần.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
211,211-215_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday schedule only.,For improved reliability better reflecting actual travel times.,Solamente se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն աշխատանքային օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整僅適用於工作日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日のダイヤのみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в будние дни.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào các ngày thường trong tuần.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
212,212_TT_12-14-25.pdf,,Travel time adjustments will be made to Saturday and Sunday schedules.,For improved reliability better reflecting actual travel times.,Se realizarán ajustes en los horarios del servicio de transporte programados de los sábados y domingos.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Ուղևորության ժամերի փոփոխություններ կկատարվեն շաբաթ և կիրակի օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整適用於週六和週日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,토요일 및 일요일에 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,土曜および日曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в субботу и воскресенье.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Điều chỉnh thời gian di chuyển vào Thứ Bảy và Chủ Nhật.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
215,211-215_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday schedule only.,For improved reliability better reflecting actual travel times.,Solamente se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն աշխատանքային օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整僅適用於工作日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日のダイヤのみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в будние дни.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào các ngày thường trong tuần.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
